Country, Population, Year, GDP, GDP/C, Uemployment Rate
['JPN', 126633000, 'YR2019', 5117993853016.51, 41970, 2.351]
['JPN', 126811000, 'YR2018', 5040880939324.86, 41800, 2.467]
['JPN', 126972000, 'YR2017', 4930837369151.42, 38930, 2.822]
['JPN', 127076000, 'YR2016', 5003677627544.24, 38460, 3.132]
['JPN', 127141000, 'YR2015', 4444930651964.18, 39380, 3.385]
['JPN', 127276000, 'YR2014', 4896994405353.29, 44440, 3.589]
['JPN', 127445000, 'YR2013', 5212328181166.18, 48850, 4.038]
['JPN', 127629000, 'YR2012', 6272362996105.03, 50060, 4.358]
['JPN', 127833000, 'YR2011', 6233147172341.35, 47470, 4.55]
['JPN', 128070000, 'YR2010', 5759071769013.11, 43910, 5.103]
['JOR', None, 'YR2023', None, None, None]
['JOR', 11285869, 'YR2022', 48653381780.6397, 4350, 18.2]
['JOR', 11148278, 'YR2021', 46296100140.8451, 4210, 19.837]
['JOR', 10928721, 'YR2020', 43700383098.5916, 4050, 19.213]
['JOR', 10698683, 'YR2019', 44502816901.4085, 4180, 16.801]
['JOR', 10459865, 'YR2018', 43370860704.2254, 4090, 18.257]
['JOR', 10215381, 'YR2017', 41608435915.493, 3920, 18.12]
['JOR', 9964656, 'YR2016', 39892551126.7606, 3830, 15.275]
['JOR', 9494246, 'YR2015', 38587017887.3239, 3860, 13.075]
['JOR', 8658026, 'YR2014', 36847643521.1268, 4040, 11.9]
['JOR', 7694814, 'YR2013', 34454440140.8451, 4240, 12.6]
['JOR', 7211863, 'YR2012', 31634561690.1408, 4180, 12.2]
['JOR', 7109980, 'YR2011', 29524149154.9296, 3910, 12.9]
['JOR', 6931258, 'YR2010', 27133804225.3521, 3690, 12.5]
['KAZ', None, 'YR2023', None, None, None]
['KAZ', 19621972, 'YR2022', 225496328925.494, 9620, 4.86]
['KAZ', 19000988, 'YR2021', 197112255360.612, 8880, None]
['KAZ', 18755666, 'YR2020', 171082365861.423, 8710, 4.89]
['KAZ', 18513673, 'YR2019', 181667184854.501, 8820, 4.8]
['KAZ', 18276452, 'YR2018', 179339977690.485, 8070, 4.85]
['KAZ', 18037776, 'YR2017', 166805788827.233, 8040, 4.9]
['KAZ', 17794055, 'YR2016', 137278320084.171, 8770, 4.96]
['KAZ', 17542806, 'YR2015', 184388404706.042, 11380, 4.93]
['KAZ', 17288285, 'YR2014', 221415613595.469, 12080, 5.06]
['KAZ', 17035551, 'YR2013', 236634603409.089, 11840, 5.2]
['KAZ', 16792090, 'YR2012', 207998568865.789, 9940, 5.29]
['KAZ', 16557202, 'YR2011', 192626464617.071, 8280, 5.39]
['KAZ', 16321872, 'YR2010', 148047348240.643, 7440, 5.77]
['KEN', None, 'YR2023', None, None, None]
['KEN', 54027487, 'YR2022', 113420008178.793, 2170, None]
['KEN', 53005614, 'YR2021', 109703658904.994, 2080, 5.693]
['KEN', 51985780, 'YR2020', 100657505750.545, 1900, None]
['KEN', 50951450, 'YR2019', 100378436207.371, 1890, 5.014]
['KEN', 49953304, 'YR2018', 92202979985.2863, 1730, None]
['KEN', 48948137, 'YR2017', 82036510877.2599, 1550, None]
['KEN', 47894670, 'YR2016', 74815144163.8931, 1500, 2.757]
['KEN', 46851488, 'YR2015', 70120446896.8359, 1330, None]
['KEN', 45831863, 'YR2014', 68285796514.2896, 1260, None]
['KEN', 44792368, 'YR2013', 61671440407.8387, 1130, None]
['KEN', 43725806, 'YR2012', 56396704671.5777, 1060, None]
['KEN', 42635144, 'YR2011', 46869473150.61, 1010, None]
['KEN', 41517895, 'YR2010', 45405615063.7551, 930, None]
['KIR', None, 'YR2023', None, None, None]
['KIR', 131232, 'YR2022', 223353014.294593, 2810, None]
['KIR', 128874, 'YR2021', 227610079.145208, 2740, None]
['KIR', 126463, 'YR2020', 177553274.584763, 2680, 10.971]
['KIR', 124241, 'YR2019', 175181629.286475, 3220, 8.557]
['KIR', 122261, 'YR2018', 196501525.688652, 2990, None]
['KIR', 120362, 'YR2017', 188540710.231323, 2790, None]
['KIR', 118513, 'YR2016', 178507954.868147, 2660, None]
['KIR', 116707, 'YR2015', 170292316.823055, 3280, 9.335]
['KIR', 114985, 'YR2014', 177868200.039122, 3050, None]
['KIR', 113311, 'YR2013', 184543120.916973, 2840, None]
['KIR', 111618, 'YR2012', 189629954.825062, 2500, None]
['KIR', 109871, 'YR2011', 180672702.310454, 1980, None]
['KIR', 107995, 'YR2010', 155305602.21032, 1950, 30.58]
['KOR', None, 'YR2023', None, None, 2.675]
['KOR', 51628117, 'YR2022', 1673916469026.56, 36190, 2.857]
['KOR', 51744876, 'YR2021', 1818432106880.04, 35200, 3.639]
['KOR', 51836239, 'YR2020', 1644312831906.17, 33040, 3.931]
['KOR', 51764822, 'YR2019', 1651422932447.77, 33830, 3.746]
['KOR', 51585058, 'YR2018', 1725373496825.43, 32740, 3.824]
['KOR', 51361911, 'YR2017', 1623074183501.9, 30290, 3.653]
['KOR', 51217803, 'YR2016', 1499679823909.61, 29330, 3.65]
['KOR', 51014947, 'YR2015', 1466038936206.43, 28720, 3.546]
['KOR', 50746659, 'YR2014', 1484488526271.8, 28160, 3.082]
['KOR', 50428893, 'YR2013', 1370632955321.2, 26970, 2.747]
['KOR', 50199853, 'YR2012', 1278046536287.01, 25650, 2.812]
['KOR', 49936638, 'YR2011', 1253289537500.81, 23580, 2.992]
['KOR', 49554112, 'YR2010', 1143672241149.72, 22280, 3.324]
['KWT', None, 'YR2023', None, None, None]
['KWT', 4268873, 'YR2022', 175363265306.122, 40600, None]
['KWT', 4250114, 'YR2021', 137384258875.558, 34850, None]
['KWT', 4360444, 'YR2020', 105948807280.731, 31530, None]
['KWT', 4441100, 'YR2019', 136191825724.364, 34660, None]
['KWT', 4317185, 'YR2018', 138202535799.918, 32300, None]
['KWT', 4124904, 'YR2017', 120687539805.505, 30870, None]
['KWT', 4048085, 'YR2016', 109406328917.014, 34540, 2.16]
['KWT', 3908743, 'YR2015', 114585576961.43, 41040, 2.2]
['KWT', 3761584, 'YR2014', 162650272167.89, 50050, 2.9]
['KWT', 3646518, 'YR2013', 174167897908.593, 51310, None]
['KWT', 3394663, 'YR2012', 174047996684.957, 49020, None]
['KWT', 3143825, 'YR2011', 154079839408.071, 44130, None]
['KWT', 2943356, 'YR2010', 115416580893, 43190, 1.82]
['KGZ', None, 'YR2023', None, None, None]
['KGZ', 6974900, 'YR2022', 11543966558.842, 1440, None]
['KGZ', 6773400, 'YR2021', 9249133946.26531, 1280, 4.096]
['KGZ', 6579900, 'YR2020', 8270468614.24051, 1240, 4.63]
['KGZ', 6456200, 'YR2019', 9371275264.36735, 1270, 4.252]
['KGZ', 6322800, 'YR2018', 8271106235.41552, 1220, 3.673]
['KGZ', 6198200, 'YR2017', 7702938379.42036, 1110, 2.655]
['KGZ', 6079500, 'YR2016', 6813095379.1187, 1110, 3.249]
['KGZ', 5956900, 'YR2015', 6678177511.66313, 1180, 3.364]
['KGZ', 5835500, 'YR2014', 7468102412.68237, 1250, 4.051]
['KGZ', 5719600, 'YR2013', 7335033800.59056, 1190, 4.296]
['KGZ', 5607200, 'YR2012', 6605142884.36215, 1040, 4.67]
['KGZ', 5514600, 'YR2011', 6197765984.28468, 880, 5.824]
['KGZ', 5447900, 'YR2010', 4794361863.01353, 850, 6.007]
['LAO', None, 'YR2023', None, None, None]
['LAO', 7529475, 'YR2022', 15468785203.7532, 2310, 1.209]
['LAO', 7425057, 'YR2021', 18827148528.9934, 2510, None]
['LAO', 7319399, 'YR2020', 18981800705.0794, 2470, None]
['LAO', 7212053, 'YR2019', 18740559554.1632, 2520, None]
['LAO', 7105006, 'YR2018', 18141651381.3884, 2470, None]
['LAO', 6997917, 'YR2017', 17071162084.4067, 2240, 3.269]
['LAO', 6891363, 'YR2016', 15912495368.8717, 2110, None]
['LAO', 6787419, 'YR2015', 14426381187.0894, 1970, None]
['LAO', 6691454, 'YR2014', 13279248478.6917, 1810, None]
['LAO', 6600742, 'YR2013', 11983252626.5452, 1600, None]
['LAO', 6508803, 'YR2012', 10192848926.2582, 1360, None]
['LAO', 6416327, 'YR2011', 8750107401.55382, 1130, None]
['LAO', 6323418, 'YR2010', 7131773632.68946, 990, 0.708]
['LVA', None, 'YR2023', None, None, 6.5]
['LVA', 1879383, 'YR2022', 40932030049.5644, 21850, 6.815]
['LVA', 1884490, 'YR2021', 39443126174.4335, 19910, 7.513]
['LVA', 1900449, 'YR2020', 34390910338.9604, 17900, 8.098]
['LVA', 1913822, 'YR2019', 34225547537.0745, 17580, 6.312]
['LVA', 1927174, 'YR2018', 34429023435.0211, 16560, 7.412]
['LVA', 1942248, 'YR2017', 30483806017.8318, 14870, 8.715]
['LVA', 1959537, 'YR2016', 28083597512.4841, 14800, 9.643]
['LVA', 1977527, 'YR2015', 27263090547.0617, 15110, 9.873]
['LVA', 1993782, 'YR2014', 31386896487.0407, 15340, 10.846]
['LVA', 2012647, 'YR2013', 30204783461.8488, 14850, 11.867]
['LVA', 2034319, 'YR2012', 28169902669.3784, 13800, 15.047]
['LVA', 2059709, 'YR2011', 27474380566.265, 12740, 16.206]
['LVA', 2097555, 'YR2010', 23956163076.5575, 12650, 19.482]
['LBN', None, 'YR2023', None, None, None]
['LBN', 5489739, 'YR2022', None, None, None]
['LBN', 5592631, 'YR2021', 23131941556.7843, 4970, None]
['LBN', 5662923, 'YR2020', 31712128253.7961, 6400, None]
['LBN', 5781907, 'YR2019', 51605959131.2741, 8650, 11.301]
['LBN', 5950839, 'YR2018', 54901519155.5556, 8750, None]
['LBN', 6109252, 'YR2017', 53027680685.9038, 8330, None]
['LBN', 6258619, 'YR2016', 51147308774.1294, 7750, None]
['LBN', 6398940, 'YR2015', 49929337836.8159, 7440, None]
['LBN', 6274342, 'YR2014', 48095213746.6003, 7520, None]
['LBN', 5678851, 'YR2013', 46880103080.597, 7970, None]
['LBN', 5178337, 'YR2012', 44016799515.7546, 8080, None]
['LBN', 5045056, 'YR2011', 39927125961.5257, 7800, None]
['LBN', 4995800, 'YR2010', 38443907042.1227, 7410, None]
['LSO', None, 'YR2023', None, None, None]
['LSO', 2305825, 'YR2022', 2236502124.16956, 1230, None]
['LSO', 2281454, 'YR2021', 2348771013.21241, 1170, None]
['LSO', 2254100, 'YR2020', 2067813018.99465, 1160, None]
['LSO', 2225702, 'YR2019', 2361966946.29803, 1300, 16.876]
['LSO', 2198017, 'YR2018', 2556247291.99785, 1240, None]
['LSO', 2170617, 'YR2017', 2306185472.14868, 1150, None]
['LSO', 2143872, 'YR2016', 2131522791.45927, 1230, None]
['LSO', 2118521, 'YR2015', 2359686724.53829, 1280, None]
['LSO', 2095242, 'YR2014', 2441063054.05792, 1320, None]
['LSO', 2073939, 'YR2013', 2367112931.642, 1430, 24.58]
['LSO', 2054718, 'YR2012', 2477702216.26888, 1480, None]
['LSO', 2037677, 'YR2011', 2579409619.96722, 1340, None]
['LSO', 2022747, 'YR2010', 2234754241.91918, 1260, None]
['LBR', None, 'YR2023', None, None, None]
['LBR', 5302681, 'YR2022', 4001046970, 680, None]
['LBR', 5193416, 'YR2021', 3509000000, 630, None]
['LBR', 5087584, 'YR2020', 3039982500, 600, None]
['LBR', 4985289, 'YR2019', 3319596500, 610, None]
['LBR', 4889391, 'YR2018', 3422754800, 620, None]
['LBR', 4796631, 'YR2017', 3390703400, 630, 5.947]
['LBR', 4706097, 'YR2016', 3398419600, 620, 3.081]
['LBR', 4612329, 'YR2015', 3227075700, 630, None]
['LBR', 4519398, 'YR2014', 3225652000, 630, 2.079]
['LBR', 4427313, 'YR2013', 3177198100, 620, None]
['LBR', 4331740, 'YR2012', 2791614000, 540, None]
['LBR', 4181150, 'YR2011', 2398000000, 500, None]
['LBR', 4019956, 'YR2010', 1998000000, 440, 2.266]
['LBY', None, 'YR2023', None, None, None]
['LBY', 6812341, 'YR2022', 45752336035.9846, 7260, None]
['LBY', 6735277, 'YR2021', 39798423941.0335, 7880, None]
['LBY', 6653942, 'YR2020', 46808208746.0839, 7400, None]
['LBY', 6569088, 'YR2019', 69254143966.8182, 10680, None]
['LBY', 6477793, 'YR2018', 76686048497.4801, 11630, None]
['LBY', 6378261, 'YR2017', 67157451661.405, 10310, None]
['LBY', 6282196, 'YR2016', 49912085228.2887, 8100, None]
['LBY', 6192235, 'YR2015', 48717506273.4399, 8830, None]
['LBY', 6097764, 'YR2014', 57372352561.9874, 9620, None]
['LBY', 5985221, 'YR2013', 75351117629.3591, 12590, None]
['LBY', 5869870, 'YR2012', 92540964666.6463, 14020, 19.03]
['LBY', 6188132, 'YR2011', 48169243832.0503, 6230, None]
['LBY', 6491988, 'YR2010', 75380800665.2029, 11560, None]
['LTU', None, 'YR2023', None, None, 6.9]
['LTU', 2831639, 'YR2022', 70974490450.4944, 23870, 5.956]
['LTU', 2800839, 'YR2021', 66798933785.7702, 21850, 7.112]
['LTU', 2794885, 'YR2020', 56964942999.3651, 19700, 8.487]
['LTU', 2794137, 'YR2019', 54808531641.4117, 19090, 6.255]
['LTU', 2801543, 'YR2018', 53751411409.4447, 17470, 6.147]
['LTU', 2828403, 'YR2017', 47758736931.7801, 15280, 7.073]
['LTU', 2868231, 'YR2016', 43047309305.7363, 14890, 7.862]
['LTU', 2904910, 'YR2015', 41435533340.3883, 15190, 9.12]
['LTU', 2932367, 'YR2014', 48533659592.1728, 16070, 10.698]
['LTU', 2957689, 'YR2013', 46523420074.4372, 15340, 11.77]
['LTU', 2987773, 'YR2012', 42927454291.478, 14100, 13.365]
['LTU', 3028115, 'YR2011', 43535051482.3869, 13320, 15.39]
['LTU', 3097282, 'YR2010', 37128694028.243, 12570, 17.814]
['LUX', None, 'YR2023', None, None, 5.2]
['LUX', 653103, 'YR2022', 81641807865.7591, 89200, 4.585]
['LUX', 640064, 'YR2021', 85584105993.8746, 87610, 5.247]
['LUX', 630419, 'YR2020', 73699366700.2134, 80980, 6.773]
['LUX', 620001, 'YR2019', 69890505323.5842, 79180, 5.595]
['LUX', 607950, 'YR2018', 71000359760.4611, 79770, 5.585]
['LUX', 596336, 'YR2017', 65712180342.9836, 75800, 5.522]
['LUX', 582014, 'YR2016', 62216885435.9488, 73730, 6.291]
['LUX', 569604, 'YR2015', 60071584216.1375, 73530, 6.669]
['LUX', 556319, 'YR2014', 68804811897.6445, 86760, 5.852]
['LUX', 543360, 'YR2013', 65203276466.9763, 85160, 5.848]
['LUX', 530946, 'YR2012', 59776383527.3602, 87950, 5.14]
['LUX', 518347, 'YR2011', 61696281326.2453, 79210, 4.902]
['LUX', 506953, 'YR2010', 56213985987.4168, 77640, 4.361]
['MKD', None, 'YR2023', None, None, None]
['MKD', 2057679, 'YR2022', 13563132102.1663, 6660, 14.477]
['MKD', 2065092, 'YR2021', 13998355971.3044, 6280, 15.801]
['MKD', 2072531, 'YR2020', 12363580534.6811, 5730, 16.575]
['MKD', 2076694, 'YR2019', 12606338448.547, 5890, 17.414]
['MKD', 2076217, 'YR2018', 12683068114.2388, 5500, 21.208]
['MKD', 2074502, 'YR2017', 11307067069.6658, 4940, 22.857]
['MKD', 2072490, 'YR2016', 10672467073.2873, 5000, 24.312]
['MKD', 2070226, 'YR2015', 10064519962.5655, 5130, 26.395]
['MKD', 2067471, 'YR2014', 11362265252.778, 5220, 28.215]
['MKD', 2064032, 'YR2013', 10817702346.0674, 5030, 29.017]
['MKD', 2061044, 'YR2012', 9745261300.57788, 4770, 31.096]
['MKD', 2058539, 'YR2011', 10494626767.6445, 4840, 31.502]
['MKD', 2055004, 'YR2010', 9407170321.37752, 4740, 33.135]
['MDG', None, 'YR2023', None, None, None]
['MDG', 29611714, 'YR2022', 15297192798.9771, 510, 3.186]
['MDG', 28915653, 'YR2021', 14554754116.5427, 490, None]
['MDG', 28225177, 'YR2020', 13051441203.9474, 460, None]
['MDG', 27533134, 'YR2019', 14104664678.5063, 510, None]
['MDG', 26846541, 'YR2018', 13760033282.2925, 490, None]
['MDG', 26169542, 'YR2017', 13176313593.5509, 460, None]
['MDG', 25501941, 'YR2016', 11848613858.442, 450, None]
['MDG', 24850912, 'YR2015', 11323020701.3017, 470, 1.785]
['MDG', 24215976, 'YR2014', 12522957399.2281, 500, None]
['MDG', 23588073, 'YR2013', 12423555455.3853, 500, None]
['MDG', 22966240, 'YR2012', 11578975061.9479, 480, 0.599]
['MDG', 22348158, 'YR2011', 11551819617.874, 470, None]
['MDG', 21731053, 'YR2010', 9982711338.07029, 460, 4.28]
['MWI', None, 'YR2023', None, None, None]
['MWI', 20405317, 'YR2022', 13164667626.9363, 640, None]
['MWI', 19889742, 'YR2021', 12602334121.6286, 620, None]
['MWI', 19377061, 'YR2020', 12056108778.3125, 580, 0.907]
['MWI', 18867337, 'YR2019', 11025371147.1876, 550, None]
['MWI', 18367883, 'YR2018', 9880675785.93057, 500, None]
['MWI', 17881167, 'YR2017', 8943543677.18899, 480, 3.538]
['MWI', 17405624, 'YR2016', 7909868618.46366, 500, None]
['MWI', 16938942, 'YR2015', 9219474379.31534, 510, None]
['MWI', 16477966, 'YR2014', 8801326169.14547, 540, None]
['MWI', 16024775, 'YR2013', 8031571927.62055, 590, 4.978]
['MWI', 15581251, 'YR2012', 8773203178.16512, 660, None]
['MWI', 15146094, 'YR2011', 11648142958.3651, 710, 1.736]
['MWI', 14718422, 'YR2010', 10128323010.6049, 650, None]
['MYS', None, 'YR2023', None, None, None]
['MYS', 33938221, 'YR2022', 407027451714.616, 11830, 3.93]
['MYS', 33573874, 'YR2021', 373832428055.449, 10740, 4.64]
['MYS', 33199993, 'YR2020', 337456163961.211, 10320, 4.54]
['MYS', 32804020, 'YR2019', 365177721021.516, 10960, 3.26]
['MYS', 32399271, 'YR2018', 358788845712.53, 10360, 3.3]
['MYS', 31975806, 'YR2017', 319109094160.343, 9680, 3.41]
['MYS', 31526418, 'YR2016', 301256033870.334, 9880, 3.44]
['MYS', 31068833, 'YR2015', 301355266964.947, 10400, 3.1]
['MYS', 30606459, 'YR2014', 338066095097.254, 10870, 2.88]
['MYS', 30134807, 'YR2013', 323276235524.415, 10600, 3.16]
['MYS', 29660212, 'YR2012', 314443047642.111, 9980, 3.1]
['MYS', 29184133, 'YR2011', 297951668674.835, 8890, 3.05]
['MYS', 28717731, 'YR2010', 255017638455.59, 8110, 3.39]
['MDV', None, 'YR2023', None, None, None]
['MDV', 523787, 'YR2022', 6170638746.965, 10880, None]
['MDV', 521457, 'YR2021', 5254366310.44801, 9350, None]
['MDV', 514438, 'YR2020', 3712604580.32081, 6890, None]
['MDV', 504508, 'YR2019', 5726094797.67486, 10400, 4.562]
['MDV', 489758, 'YR2018', 5404344159.49959, 9880, None]
['MDV', 472442, 'YR2017', 4816426259.51373, 9120, None]
['MDV', 454252, 'YR2016', 4409942623.38674, 8530, 5.77]
['MDV', 435582, 'YR2015', 4129505319.81871, 8070, None]
['MDV', 416738, 'YR2014', 3697353036.58648, 7660, 3.846]
['MDV', 400728, 'YR2013', 3295009236.55661, 7040, None]
['MDV', 387539, 'YR2012', 2886163995.99666, 6790, None]
['MDV', 374440, 'YR2011', 2774350237.79742, 6690, None]
['MDV', 361575, 'YR2010', 2588176058.41146, 5990, None]
['MLI', None, 'YR2023', None, None, None]
['MLI', 22593590, 'YR2022', 18827176529.6983, 850, None]
['MLI', 21904983, 'YR2021', 19309463508.0377, 820, None]
['MLI', 21224040, 'YR2020', 17465392764.3706, 790, 3.528]
['MLI', 20567424, 'YR2019', 17280250810.0321, 820, None]
['MLI', 19934298, 'YR2018', 17070867589.9055, 800, 1.62]
['MLI', 19311355, 'YR2017', 15365713048.1993, 730, 7.414]
['MLI', 18700106, 'YR2016', 14026048335.7047, 750, 1.367]
['MLI', 18112907, 'YR2015', 13104764378.326, 770, 7.729]
['MLI', 17551814, 'YR2014', 14364937124.0727, 780, 6.376]
['MLI', 17004033, 'YR2013', 13242690786.0938, 750, 6.351]
['MLI', 16514687, 'YR2012', 12442035339.1049, 710, None]
['MLI', 16039734, 'YR2011', 12995112690.2596, 710, 6.9]
['MLI', 15529181, 'YR2010', 10689168016.2613, 670, 8.07]
['MLT', None, 'YR2023', None, None, 3.1]
['MLT', 531113, 'YR2022', 18125564514.2664, 32860, 2.921]
['MLT', 518536, 'YR2021', 18087205251.3605, 30770, 3.394]
['MLT', 515332, 'YR2020', 15252609039.0749, 26480, 4.347]
['MLT', 504062, 'YR2019', 15992378640.0553, 29330, 3.616]
['MLT', 484630, 'YR2018', 15404393365.2073, 27610, 3.658]
['MLT', 467999, 'YR2017', 13484541925.7714, 24660, 4.002]
['MLT', 455356, 'YR2016', 11668015565.8082, 23440, 4.687]
['MLT', 445053, 'YR2015', 11091483659.6156, 25230, 5.379]
['MLT', 434558, 'YR2014', 11625848974.8051, 24560, 5.725]
['MLT', 425967, 'YR2013', 10551030596.7558, 23370, 6.106]
['MLT', 420028, 'YR2012', 9461776291.79913, 22160, 6.197]
['MLT', 416268, 'YR2011', 9638728635.0143, 22120, 6.378]
['MLT', 414508, 'YR2010', 9035824366.00804, 21370, 6.847]
['MRT', None, 'YR2023', None, None, None]
['MRT', 4736139, 'YR2022', 9780863578.97688, 2080, None]
['MRT', 4614974, 'YR2021', 9222536364.01272, 1860, None]
['MRT', 4498604, 'YR2020', 8260752385.23089, 1760, None]
['MRT', 4383849, 'YR2019', 7894764885.82312, 1750, 10.416]
['MRT', 4270712, 'YR2018', 7473550557.07378, 1710, None]
['MRT', 4160015, 'YR2017', 6800135898.28827, 1570, 10.336]
['MRT', 4051890, 'YR2016', 6398747592.13185, 1560, None]
['MRT', 3946220, 'YR2015', 6166863896.68677, 1690, None]
['MRT', 3843174, 'YR2014', 6592537781.81518, 1790, None]
['MRT', 3742959, 'YR2013', 7223071097.08417, 1890, None]
['MRT', 3636113, 'YR2012', 6728208836.22143, 1790, 9.865]
['MRT', 3524249, 'YR2011', 6764627745.9033, 1630, None]
['MRT', 3419461, 'YR2010', 5628878797.98257, 1540, None]
['MUS', None, 'YR2023', None, None, None]
['MUS', 1262523, 'YR2022', 12948726653.811, 10360, 6.322]
['MUS', 1266334, 'YR2021', 11484357947.9086, 10280, 7.719]
['MUS', 1266014, 'YR2020', 11408106446.3144, 10220, 8.627]
['MUS', 1265985, 'YR2019', 14436346979.6355, 12440, 6.331]
['MUS', 1265577, 'YR2018', 14735695930.9727, 11910, 6.427]
['MUS', 1264887, 'YR2017', 13713506130.6081, 10560, 6.752]
['MUS', 1263747, 'YR2016', 12594155464.4136, 10270, 6.814]
['MUS', 1262879, 'YR2015', 12007291045.6489, 10410, 7.41]
['MUS', 1261208, 'YR2014', 13074129952.0532, 10460, 7.467]
['MUS', 1258927, 'YR2013', 12292974141.4044, 10090, 7.322]
['MUS', 1255882, 'YR2012', 11668696396.7887, 9550, 7.472]
['MUS', 1252404, 'YR2011', 11518413429.9684, 8400, 7.447]
['MUS', 1250400, 'YR2010', 10003670690.3497, 8250, 7.654]
['MEX', None, 'YR2023', None, None, 2.765]
['MEX', 127504125, 'YR2022', 1465854089286.47, 10820, 3.256]
['MEX', 126705138, 'YR2021', 1312557512901.28, 9920, 4.019]
['MEX', 125998302, 'YR2020', 1120741118380.27, 8960, 4.441]
['MEX', 125085311, 'YR2019', 1305212479961.59, 9930, 3.477]
['MEX', 124013861, 'YR2018', 1256300182983.65, 9610, 3.275]
['MEX', 122839258, 'YR2017', 1190721475958.84, 9310, 3.419]
['MEX', 121519221, 'YR2016', 1112233497399.12, 9800, 3.853]
['MEX', 120149897, 'YR2015', 1213294467527.59, 10660, 4.311]
['MEX', 118755887, 'YR2014', 1364507717463.67, 11050, 4.819]
['MEX', 117290686, 'YR2013', 1327436290360.97, 10810, 4.921]
['MEX', 115755909, 'YR2012', 1255110424741.85, 10590, 4.892]
['MEX', 114150481, 'YR2011', 1229013703255.77, 9850, 5.175]
['MEX', 112532401, 'YR2010', 1105424238889.37, 9560, 5.303]
['MDA', None, 'YR2023', None, None, 1.551]
['MDA', 2538894, 'YR2022', 14508333280.4233, 5500, 0.909]
['MDA', 2595809, 'YR2021', 13692230147.0588, 5270, 0.794]
['MDA', 2635130, 'YR2020', 11531967881.0624, 4360, 1.206]
['MDA', 2664224, 'YR2019', 11735774634.4239, 4490, 1.502]
['MDA', 2707203, 'YR2018', 11253727815.4762, 3850, 1.239]
['MDA', 2755189, 'YR2017', 9519053158.46404, 3300, 1.622]
['MDA', 2803186, 'YR2016', 7982450758.03213, 3180, 1.591]
['MDA', 2835978, 'YR2015', 7798692878.40136, 3290, 1.781]
['MDA', 2857815, 'YR2014', 9399833207.49341, 3730, 1.451]
['MDA', 2859558, 'YR2013', 9496717875.51932, 3620, 1.894]
['MDA', 2860324, 'YR2012', 8709138634.82921, 3140, 2.19]
['MDA', 2860699, 'YR2011', 8414352020.49442, 2730, 2.677]
['MDA', 2862354, 'YR2010', 6974982369.60155, 2380, 2.972]
['MNG', None, 'YR2023', None, None, None]
['MNG', 3398366, 'YR2022', 17146471626.3963, 4260, 6.211]
['MNG', 3347782, 'YR2021', 15286441737.6686, 3730, 7.747]
['MNG', 3294335, 'YR2020', 13312981429.0891, 3720, 6.594]
['MNG', 3232430, 'YR2019', 14206359017.5143, 3840, 9.269]
['MNG', 3163991, 'YR2018', 13178094720.4986, 3700, 5.377]
['MNG', 3096030, 'YR2017', 11480847740.736, 3250, 6.359]
['MNG', 3029555, 'YR2016', 11181350649.3573, 3520, 7.235]
['MNG', 2964749, 'YR2015', 11619892590.6941, 3850, 4.861]
['MNG', 2902823, 'YR2014', 12226514668.0622, 4270, 4.798]
['MNG', 2845153, 'YR2013', 12582122604.2577, 4390, 4.231]
['MNG', 2792349, 'YR2012', 12292770631.565, 3690, 3.905]
['MNG', 2743938, 'YR2011', 10409797377.8571, 2610, 4.769]
['MNG', 2702520, 'YR2010', 7189481998.90094, 2010, 6.549]
['MAR', None, 'YR2023', None, None, None]
['MAR', 37457971, 'YR2022', 130912558829.84, 3670, 11.79]
['MAR', 37076584, 'YR2021', 141817797083.468, 3620, 12.28]
['MAR', 36688772, 'YR2020', 121353645057.144, 3260, None]
['MAR', 36304408, 'YR2019', 128920266409.458, 3500, None]
['MAR', 35927511, 'YR2018', 127341147581.818, 3380, None]
['MAR', 35528115, 'YR2017', 118540573367.844, 3160, None]
['MAR', 35107264, 'YR2016', 111572947004.917, 3140, 9.3]
['MAR', 34680458, 'YR2015', 110413823841.592, 3290, 9.46]
['MAR', 34248603, 'YR2014', 119130841411.664, 3320, 9.7]
['MAR', 33803527, 'YR2013', 115739287305.08, 3350, 9.23]
['MAR', 33352169, 'YR2012', 106937392311.129, 3230, 8.99]
['MAR', 32903699, 'YR2011', 110080631332.375, 3260, 8.91]
['MAR', 32464865, 'YR2010', 100865329473.44, 3190, 9.09]
['MOZ', None, 'YR2023', None, None, None]
['MOZ', 32969518, 'YR2022', 18406835954.6695, 440, None]
['MOZ', 32077072, 'YR2021', 16168056388.9101, 450, None]
['MOZ', 31178239, 'YR2020', 14235420505.2904, 460, None]
['MOZ', 30285595, 'YR2019', 15512759174.573, 490, None]
['MOZ', 29423878, 'YR2018', 15017358750.6113, 460, None]
['MOZ', 28569441, 'YR2017', 13264640645.7768, 470, None]
['MOZ', 27696493, 'YR2016', 12069051237.1711, 540, None]
['MOZ', 26843246, 'YR2015', 16208985769.615, 650, 3.426]
['MOZ', 26038704, 'YR2014', 17978246586.0662, 700, None]
['MOZ', 25251731, 'YR2013', 17198073057.1981, 680, None]
['MOZ', 24487611, 'YR2012', 16688114144.0745, 610, None]
['MOZ', 23760421, 'YR2011', 14619279988.716, 560, None]
['MOZ', 23073723, 'YR2010', 11411894723.864, 530, None]
['MMR', None, 'YR2023', None, None, None]
['MMR', 54179306, 'YR2022', 62263466263.7375, 1270, None]
